district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Balangir,2024_12,Balangir,278,167329193.5,0.0,32.14,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_12.tif,5,4,1,2,0.63,4,29.22,21-393
Balangir,2025_01,Balangir,278,167329193.5,0.0,21.1,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_01.tif,4,4,1,2,0.5,3,32.17,21-393
Balangir,2025_02,Balangir,278,167329193.5,0.0,22.96,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_02.tif,4,4,1,2,0.55,3,37.16,21-393
Balangir,2025_03,Balangir,278,167329193.5,0.0,22.57,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_03.tif,4,4,1,2,0.55,3,41.13,21-393
Balangir,2025_04,Balangir,278,0.0,0.0,19.45,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_04.tif,4,4,1,3,0.62,4,43.57,21-393
Balangir,2025_05,Balangir,278,432699.5,432699.5,4.45,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_05.tif,4,4,1,3,0.58,3,41.62,21-393
Balangir,2025_06,Balangir,278,432699.5,0.0,0.12,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_06.tif,2,4,1,3,0.32,2,38.91,21-393
Balangir,2025_07,Balangir,278,56581002.86,56148303.36,19.36,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_07.tif,4,4,1,3,0.62,4,0.0,21-393
Balangir,2025_08,Balangir,278,56581002.86,0.0,30.07,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_08.tif,3,4,1,3,0.5,3,30.28,21-393
Balangir,2025_09,Balangir,278,56581002.86,0.0,21.28,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_09.tif,4,4,1,3,0.55,3,31.48,21-393
Balangir,2025_10,Balangir,278,56581002.86,0.0,9.2,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_10.tif,3,4,1,3,0.5,3,29.79,21-393
Balangir,2025_11,Balangir,278,56581002.86,0.0,8.7,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_11.tif,3,4,1,3,0.5,3,28.05,21-393
Balangir,2025_12,Balangir,278,56581002.86,0.0,0.0,196346,184797,2229492,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2025_12.tif,2,4,1,3,0.32,2,27.44,21-393
Balangir,2026_01,Balangir,278,56581002.86,0.0,0.47,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_01.tif,2,4,1,3,0.32,2,29.42,21-393
Balangir,2026_02,Balangir,278,56581002.86,0.0,0.46,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_02.tif,2,4,1,3,0.39,2,33.37,21-393
Balangir,2026_03,Balangir,278,56581002.86,0.0,4.13,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_03.tif,2,4,1,3,0.39,2,38.26,21-393
Balangir,2026_04,Balangir,278,0.0,0.0,23.97,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_04.tif,3,4,1,3,0.42,3,42.7,21-393
Balangir,2026_05,Balangir,278,0.0,0.0,20.71,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_05.tif,2,4,1,3,0.25,2,41.51,21-393
Balangir,2026_06,Balangir,278,0.0,0.0,4.82,203770,187038,2269450,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2026_06.tif,2,4,1,3,0.25,2,40.98,21-393
Baleshwar,2021_01,Baleshwar,353,0.0,0.0,26.39,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_01.tif,2,4,2,3,0.28,2,31.26,21-377
Baleshwar,2021_02,Baleshwar,353,0.0,0.0,8.62,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_02.tif,4,4,2,3,0.63,4,34.54,21-377
Baleshwar,2021_03,Baleshwar,353,0.0,0.0,9.22,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_03.tif,3,4,2,3,0.54,3,37.78,21-377
Baleshwar,2021_04,Baleshwar,353,2068194.42,2068194.42,0.08,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_04.tif,3,4,2,3,0.34,2,38.64,21-377
Baleshwar,2021_05,Baleshwar,353,2068194.42,0.0,0.37,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_05.tif,2,4,2,3,0.27,2,36.09,21-377
Baleshwar,2021_06,Baleshwar,353,2068194.42,0.0,2.99,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_06.tif,5,4,2,4,0.75,4,34.32,21-377
Baleshwar,2021_07,Baleshwar,353,2068194.42,0.0,11.54,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_07.tif,3,4,2,4,0.54,3,30.16,21-377
Baleshwar,2021_08,Baleshwar,353,2068194.42,0.0,23.24,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_08.tif,2,4,2,3,0.45,3,31.36,21-377
Baleshwar,2021_09,Baleshwar,353,2068194.42,0.0,1.16,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_09.tif,1,4,2,3,0.34,2,29.51,21-377
Baleshwar,2021_10,Baleshwar,353,2068194.42,0.0,28.93,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_10.tif,2,4,2,3,0.42,3,29.59,21-377
Baleshwar,2021_11,Baleshwar,353,2068194.42,0.0,5.0,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_11.tif,2,4,2,3,0.34,2,28.98,21-377
Baleshwar,2021_12,Baleshwar,353,2068194.42,0.0,1.87,144634,154074,2531461,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2021_12.tif,3,4,2,3,0.45,3,26.76,21-377
Baleshwar,2022_01,Baleshwar,353,2068194.42,0.0,0.17,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_01.tif,5,4,2,3,0.75,4,27.94,21-377
Baleshwar,2022_02,Baleshwar,353,2068194.42,0.0,0.61,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_02.tif,3,4,2,3,0.45,3,30.99,21-377
Baleshwar,2022_03,Baleshwar,353,2068194.42,0.0,22.41,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_03.tif,4,4,2,3,0.75,4,36.4,21-377
Baleshwar,2022_04,Baleshwar,353,0.0,0.0,25.36,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_04.tif,4,4,2,3,0.67,4,37.9,21-377
Baleshwar,2022_05,Baleshwar,353,0.0,0.0,1.83,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_05.tif,2,4,2,3,0.34,2,37.4,21-377
Baleshwar,2022_06,Baleshwar,353,29161436.0,29161436.0,10.41,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_06.tif,2,4,2,3,0.45,3,38.76,21-377
Baleshwar,2022_07,Baleshwar,353,29161436.0,0.0,6.14,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_07.tif,3,4,2,3,0.54,3,31.12,21-377
Baleshwar,2022_08,Baleshwar,353,29365931.0,204495.0,16.84,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_08.tif,1,4,2,3,0.34,2,0.0,21-377
Baleshwar,2022_09,Baleshwar,353,39728649.0,10362718.0,13.91,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_09.tif,4,4,2,3,0.67,4,30.29,21-377
Baleshwar,2022_10,Baleshwar,353,39728649.0,0.0,9.74,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_10.tif,3,4,2,3,0.54,3,29.39,21-377
Baleshwar,2022_11,Baleshwar,353,39728649.0,0.0,2.99,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_11.tif,3,4,2,3,0.45,3,29.49,21-377
Baleshwar,2022_12,Baleshwar,353,39728649.0,0.0,27.38,150311,155201,2564311,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2022_12.tif,1,4,2,3,0.34,2,30.83,21-377
Baleshwar,2023_01,Baleshwar,353,39728649.0,0.0,28.97,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_01.tif,4,4,2,3,0.67,4,31.81,21-377
Baleshwar,2023_02,Baleshwar,353,39728649.0,0.0,15.7,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_02.tif,5,4,2,3,0.75,4,35.33,21-377
Baleshwar,2023_03,Baleshwar,353,39942980.0,214331.0,2.21,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_03.tif,3,4,2,3,0.45,3,34.37,21-377
Baleshwar,2023_04,Baleshwar,353,0.0,0.0,3.66,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_04.tif,3,4,2,3,0.34,2,37.33,21-377
Baleshwar,2023_05,Baleshwar,353,0.0,0.0,4.91,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_05.tif,4,4,2,3,0.58,3,36.78,21-377
Baleshwar,2023_06,Baleshwar,353,0.0,0.0,23.39,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_06.tif,4,4,2,3,0.63,4,37.68,21-377
Baleshwar,2023_07,Baleshwar,353,0.0,0.0,22.97,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_07.tif,2,4,2,3,0.28,2,28.95,21-377
Baleshwar,2023_08,Baleshwar,353,0.0,0.0,27.52,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_08.tif,4,4,2,3,0.63,4,32.94,21-377
Baleshwar,2023_09,Baleshwar,353,0.0,0.0,31.02,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_09.tif,2,4,2,3,0.28,2,29.6,21-377
Baleshwar,2023_10,Baleshwar,353,0.0,0.0,23.15,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_10.tif,4,4,2,3,0.63,4,30.18,21-377
Baleshwar,2023_11,Baleshwar,353,0.0,0.0,23.92,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_11.tif,2,4,2,3,0.16,1,29.72,21-377
Baleshwar,2023_12,Baleshwar,353,0.0,0.0,13.95,155988,156329,2597161,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2023_12.tif,4,4,2,3,0.73,4,28.46,21-377
Baleshwar,2024_01,Baleshwar,353,0.0,0.0,3.45,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_01.tif,2,4,2,3,0.16,1,27.98,21-377
Baleshwar,2024_02,Baleshwar,353,0.0,0.0,12.28,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_02.tif,3,4,2,3,0.54,3,33.01,21-377
Baleshwar,2024_03,Baleshwar,353,0.0,0.0,20.61,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_03.tif,4,4,2,3,0.67,4,34.71,21-377
Baleshwar,2024_04,Baleshwar,353,130523645.72,130523645.72,21.01,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_04.tif,2,4,2,1,0.15,1,39.12,21-377
Baleshwar,2024_05,Baleshwar,353,134753014.72,4229369.0,17.58,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_05.tif,2,4,2,1,0.15,1,38.57,21-377
Baleshwar,2024_06,Baleshwar,353,134753014.72,0.0,42.23,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_06.tif,4,4,2,1,0.53,3,35.55,21-377
Baleshwar,2024_07,Baleshwar,353,134753014.72,0.0,10.81,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_07.tif,3,4,2,1,0.4,3,30.75,21-377
Baleshwar,2024_08,Baleshwar,353,134753014.72,0.0,8.96,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_08.tif,3,4,2,2,0.34,2,31.49,21-377
Baleshwar,2024_09,Baleshwar,353,194259783.72,59506769.0,26.49,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_09.tif,3,4,2,1,0.4,3,29.78,21-377
Baleshwar,2024_10,Baleshwar,353,313272699.72,119012916.0,46.42,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_10.tif,3,4,2,1,0.4,3,29.93,21-377
Baleshwar,2024_11,Baleshwar,353,313272699.72,0.0,20.27,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_11.tif,4,4,2,1,0.53,3,28.48,21-377
Baleshwar,2024_12,Baleshwar,353,313272699.72,0.0,8.69,161665,157456,2630011,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2024_12.tif,1,4,2,1,0.15,1,27.06,21-377
Baleshwar,2025_01,Baleshwar,353,320304891.72,7032192.0,14.91,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_01.tif,2,4,2,1,0.15,1,30.43,21-377
Baleshwar,2025_02,Baleshwar,353,320304891.72,0.0,19.2,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_02.tif,3,4,2,1,0.4,3,33.41,21-377
Baleshwar,2025_03,Baleshwar,353,330336599.34,10031707.62,20.06,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_03.tif,3,4,2,1,0.4,3,35.52,21-377
Baleshwar,2025_04,Baleshwar,353,0.0,0.0,18.4,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_04.tif,3,4,2,3,0.54,3,34.94,21-377
Baleshwar,2025_05,Baleshwar,353,4243690.0,4243690.0,0.39,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_05.tif,2,4,2,3,0.34,2,36.19,21-377
Baleshwar,2025_06,Baleshwar,353,4243690.0,0.0,1.37,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_06.tif,3,4,2,3,0.45,3,34.12,21-377
Baleshwar,2025_07,Baleshwar,353,4243690.0,0.0,4.43,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_07.tif,1,4,2,3,0.34,2,0.0,21-377
Baleshwar,2025_08,Baleshwar,353,4243690.0,0.0,20.0,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_08.tif,1,4,2,3,0.34,2,30.91,21-377
Baleshwar,2025_09,Baleshwar,353,4243690.0,0.0,14.0,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_09.tif,2,4,2,3,0.27,2,31.18,21-377
Baleshwar,2025_10,Baleshwar,353,4569506.0,325816.0,4.34,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_10.tif,1,4,2,3,0.34,2,28.81,21-377
Baleshwar,2025_11,Baleshwar,353,4569506.0,0.0,8.96,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_11.tif,3,4,2,3,0.54,3,27.58,21-377
Baleshwar,2025_12,Baleshwar,353,4569506.0,0.0,0.58,167342,158583,2662860,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2025_12.tif,3,4,2,3,0.45,3,26.2,21-377
Baleshwar,2026_01,Baleshwar,353,4569506.0,0.0,4.84,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_01.tif,4,4,2,3,0.63,4,26.9,21-377
Baleshwar,2026_02,Baleshwar,353,4569506.0,0.0,2.84,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_02.tif,4,4,2,3,0.67,4,32.35,21-377
Baleshwar,2026_03,Baleshwar,353,4569506.0,0.0,9.53,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_03.tif,4,4,2,3,0.67,4,33.91,21-377
Baleshwar,2026_04,Baleshwar,353,0.0,0.0,21.71,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_04.tif,3,4,2,3,0.46,3,34.62,21-377
Baleshwar,2026_05,Baleshwar,353,0.0,0.0,20.17,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_05.tif,2,4,2,3,0.28,2,32.92,21-377
Baleshwar,2026_06,Baleshwar,353,0.0,0.0,16.92,173019,159710,2695710,10.22,14.61,14.75,553334.0,87.5,5.12,7.39,5.94,6.6,6.26,LST_ODISHA_2026_06.tif,4,4,2,3,0.63,4,34.95,21-377
Bargarh,2021_01,Bargarh,258,0.0,0.0,28.1,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_01.tif,2,3,1,3,0.22,2,31.8,21-370
Bargarh,2021_02,Bargarh,258,0.0,0.0,6.07,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_02.tif,2,3,1,3,0.22,2,34.4,21-370
Bargarh,2021_03,Bargarh,258,0.0,0.0,4.32,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_03.tif,2,3,1,3,0.38,2,38.51,21-370
Bargarh,2021_04,Bargarh,258,0.0,0.0,0.0,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_04.tif,3,3,1,3,0.31,2,41.3,21-370
Bargarh,2021_05,Bargarh,258,0.0,0.0,0.12,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_05.tif,2,3,1,4,0.31,2,40.99,21-370
Bargarh,2021_06,Bargarh,258,0.0,0.0,0.99,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_06.tif,3,3,1,4,0.42,3,40.34,21-370
Bargarh,2021_07,Bargarh,258,0.0,0.0,11.82,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_07.tif,3,3,1,4,0.5,3,30.43,21-370
Bargarh,2021_08,Bargarh,258,11670491.0,11670491.0,24.83,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_08.tif,2,3,1,3,0.42,3,30.78,21-370
Bargarh,2021_09,Bargarh,258,11670491.0,0.0,5.4,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_09.tif,3,3,1,3,0.5,3,29.86,21-370
Bargarh,2021_10,Bargarh,258,11670491.0,0.0,33.06,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_10.tif,4,3,1,3,0.61,4,30.68,21-370
Bargarh,2021_11,Bargarh,258,11670491.0,0.0,11.36,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_11.tif,3,3,1,3,0.42,3,29.68,21-370
Bargarh,2021_12,Bargarh,258,11670491.0,0.0,0.58,110515,98294,1576500,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2021_12.tif,3,3,1,3,0.42,3,27.71,21-370
Bargarh,2022_01,Bargarh,258,11670491.0,0.0,0.0,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_01.tif,3,3,1,3,0.31,2,27.56,21-370
Bargarh,2022_02,Bargarh,258,11670491.0,0.0,1.53,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_02.tif,5,3,1,3,0.68,4,32.13,21-370
Bargarh,2022_03,Bargarh,258,11670491.0,0.0,11.26,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_03.tif,1,3,1,3,0.31,2,37.91,21-370
Bargarh,2022_04,Bargarh,258,452451553.83,452451553.83,13.58,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_04.tif,2,3,1,1,0.2,2,42.99,21-370
Bargarh,2022_05,Bargarh,258,764340514.83,311888961.0,14.05,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_05.tif,5,3,1,1,0.58,3,41.83,21-370
Bargarh,2022_06,Bargarh,258,1270961404.83,506620890.0,6.19,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_06.tif,1,3,1,1,0.06,1,45.68,21-370
Bargarh,2022_07,Bargarh,258,1509269131.83,238307727.0,7.65,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_07.tif,3,3,1,1,0.36,2,25.01,21-370
Bargarh,2022_08,Bargarh,258,1530240471.83,20971340.0,28.01,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_08.tif,4,3,1,1,0.5,3,33.4,21-370
Bargarh,2022_09,Bargarh,258,1530240471.83,0.0,10.3,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_09.tif,2,3,1,1,0.2,2,31.12,21-370
Bargarh,2022_10,Bargarh,258,1530836136.83,595665.0,10.79,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_10.tif,4,3,1,1,0.5,3,29.64,21-370
Bargarh,2022_11,Bargarh,258,1530836136.83,0.0,0.52,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_11.tif,2,3,1,1,0.06,1,29.49,21-370
Bargarh,2022_12,Bargarh,258,1530836136.83,0.0,35.28,114357,98421,1591536,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2022_12.tif,2,3,1,1,0.2,2,30.7,21-370
Bargarh,2023_01,Bargarh,258,1530836136.83,0.0,27.05,118199,98547,1606572,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2023_01.tif,4,3,1,1,0.5,3,31.46,21-370
Bargarh,2023_02,Bargarh,258,1530836136.83,0.0,10.02,118199,98547,1606572,10.3,10.05,16.62,375549.0,77.9,7.8,8.3,5.07,4.77,6.48,LST_ODISHA_2023_02.tif,2,3,1,1,0.2,2,35.1,21-370
