object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-389-03357,Gajapati,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,203.0,23.18,0.0,3357.0,Gajapati,389.0,0,1.756146456123387,401.8160209302325,25.717241860465116,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,4868.0,7298.0,143609.0,144,22570.0,6.0,124794.0,33.0,20.0,235.0,118.0,6.0,25371.594,10.6,3.0,12.25,17.32,49272.0,9.07e-05,4837.47405034457,34.055,23.049,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-384-03281,Anugul,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,731.0,56.26,0.0,3281.0,Anugul,384.0,0,1.6496933470101132,1505.0071558139534,44.95853023255814,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,5062.0,4924.0,123481.0,188,40009.0,4.0,66446.0,10.0,19.0,844.0,252.0,7.0,19984.9067,8.7,3.0,10.69,19.81,25906.0,0.00013286,2435.41277597548,52.367,31.777,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-384-03276,Anugul,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.21,964.0,199.61,0.0,3276.0,Anugul,384.0,0,1.3345938858711668,1561.8321976744185,40.58514418604651,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,11593.0,11249.0,202550.0,258,0.0,0.0,187468.0,43.0,32.0,1116.0,278.0,10.0,12985.0015,10.0,3.0,8.7,14.57,43488.0,0.00015674,2579.73103386322,36.357,11.386,2,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-371-03404,Jharsuguda,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,375.0,61.91,0.0,3404.0,Jharsuguda,371.0,0,2.1633455775015182,943.1177837209304,30.214872093023253,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,25839.0,22969.0,326777.0,265,80358.0,63.0,182400.0,76.0,18.0,433.0,217.0,3.0,8021.03,10.8,2.0,14.85,6.58,29060.0,0.0001989,2279.01653708491,121.527,106.443,3,3,1,2,2026-2027,145771914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,,,
21-372-03559,Sambalpur,2026_06,5252966.79,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,439.0,70.58,0.0,3559.0,Sambalpur,372.0,0,2.2862458286748937,1090.6880674418603,42.39458604651163,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,28274.0,24603.0,330910.0,296,44090.0,24.0,205631.0,69.0,15.0,497.0,167.0,3.0,18937.553,16.1,3.0,14.79,11.54,63282.0,0.00029862,1440.20732900786,111.495,97.828,3,3,2,1,2026-2027,5252967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3,,,
21-376-03493,Mayurbhanj,2026_06,2926838.27,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.36,304.0,107.92,0.0,3493.0,Mayurbhanj,376.0,0,1.7905027195200076,682.3840348837209,32.74362093023256,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,5085.0,6124.0,98645.0,164,0.0,0.0,51967.0,4.0,23.0,343.0,351.0,5.0,4776.1,10.5,3.0,11.73,10.68,9831.0,0.0001363,3041.21825442399,80.365,67.913,1,3,1,3,2026-2027,69462198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3,,,
21-394-03533,Nuapada,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,1009.0,128.39,0.0,3533.0,Nuapada,394.0,0,1.5378061412478377,1744.1946767441862,32.539702325581395,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,14989.0,15907.0,177646.0,241,10856.0,2.0,95245.0,20.0,28.0,1166.0,448.0,7.0,27920.955,8.5,3.0,7.33,8.0,40719.0,0.00014498,2545.03525989318,255.354,235.826,2,2,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,,,
21-397-03515,Nabarangpur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12,793.0,96.65,0.0,3515.0,Nabarangpur,397.0,0,1.7108832711619992,1664.58008372093,33.41043488372093,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11688.0,20548.0,206829.0,248,0.0,0.0,72812.0,15.0,39.0,917.0,594.0,5.0,13808.53,10.8,2.0,7.12,9.4,26477.0,0.00019208,1948.03971127255,203.031,186.252,2,2,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,,,
21-388-03385,Ganjam,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.18,895.0,161.16,0.0,3385.0,Ganjam,388.0,0,1.5983028781527642,1733.6897046511626,31.55989069767442,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,14624.0,12740.0,189471.0,247,0.0,0.0,86137.0,9.0,28.0,1040.0,270.0,11.0,1702.99,10.0,3.0,16.13,21.89,9025.0,0.0002419,1948.31941449011,69.801,51.296,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-376-03495,Mayurbhanj,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.11,208.0,22.6,0.0,3495.0,Mayurbhanj,376.0,0,1.4943150487270318,355.1744209302326,22.387137209302324,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3748.0,4839.0,93132.0,108,0.0,0.0,41524.0,10.0,16.0,232.0,274.0,4.0,9956.34,9.8,2.0,17.39,6.99,14523.0,0.00030206,1318.87820686979,109.981,101.857,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-371-03407,Jharsuguda,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,262.0,39.5,0.0,3407.0,Jharsuguda,371.0,0,2.03419749757941,595.6428093023256,31.33477441860465,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,3660.0,3293.0,52309.0,84,0.0,0.0,100903.0,31.0,13.0,302.0,256.0,3.0,11291.45,10.4,2.0,7.22,12.47,12140.0,0.00013051,3014.3135379738,99.658,90.301,1,3,2,2,2026-2027,3689080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-377-03306,Baleshwar,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.25,289.0,71.56,0.0,3306.0,Baleshwar,377.0,0,1.6146451609706367,529.866688372093,35.93128372093023,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,13992.0,13099.0,114210.0,150,0.0,0.0,37962.0,13.0,18.0,332.0,167.0,8.0,10538.77,11.1,2.0,13.61,10.84,16089.0,4.147e-05,3793.5674739099,28.722,13.201,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-374-03581,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,326.0,48.05,0.0,3581.0,Sundargarh,374.0,0,1.5444898074496851,509.52846744186047,23.42810465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7064.0,8373.0,100900.0,126,0.0,0.0,79197.0,13.0,25.0,370.0,264.0,4.0,5570.78,9.2,3.0,8.25,4.12,19538.0,0.00019305,2012.67725828542,116.838,106.736,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-392-03569,Sonepur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,258.0,32.74,0.0,3569.0,Sonepur,392.0,0,1.795807409297372,557.7280697674419,30.25749534883721,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,10182.0,8658.0,150122.0,159,13047.0,2.0,44495.0,12.0,24.0,295.0,153.0,2.0,16603.42,11.3,2.0,18.61,10.33,21494.0,0.0001793,2189.0915538712,145.462,132.966,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-393-03288,Balangir,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,427.0,35.64,0.0,3288.0,Balangir,393.0,0,2.0592019555269867,1065.6712162790698,33.94470465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,13297.0,12257.0,144391.0,180,14654.0,4.0,70970.0,15.0,18.0,489.0,208.0,4.0,3760.105,9.7,3.0,3.84,6.96,16430.0,0.00016356,2057.53739430358,178.985,157.742,1,3,2,2,2026-2027,1305117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-390-03423,Kandhamal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,374.0,51.53,0.0,3423.0,Kandhamal,390.0,0,2.133868397542051,959.3648023255814,29.659393023255817,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,4420.0,5885.0,56221.0,102,0.0,0.0,91987.0,16.0,16.0,427.0,455.0,12.0,1669.76,9.1,3.0,1.93,10.25,6592.0,9.006e-05,3248.33984486595,98.722,85.055,1,3,2,2,2026-2027,8724976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-374-03584,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,462.0,80.06,0.0,3584.0,Sundargarh,374.0,0,1.3010098942207462,770.7294511627907,32.118109302325585,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,3723.0,4369.0,82658.0,134,0.0,0.0,161562.0,49.0,28.0,535.0,339.0,6.0,3638.6,9.3,3.0,8.36,8.77,11155.0,0.00016863,2219.1702172926,150.081,126.045,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-392-03570,Sonepur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,331.0,50.11,0.0,3570.0,Sonepur,392.0,0,2.4417968838119664,983.0945674418606,37.409979069767445,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,8097.0,7191.0,118692.0,180,0.0,0.0,84871.0,13.0,15.0,378.0,141.0,3.0,16316.77,9.3,3.0,10.97,8.95,28125.0,0.00010134,2960.40386926068,135.328,118.169,1,3,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,,,
21-374-03580,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.16,521.0,84.07,0.0,3580.0,Sundargarh,374.0,0,1.8571560682387251,1223.0848837209303,33.04764186046512,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,4967.0,5893.0,137623.0,221,21854.0,5.0,124055.0,24.0,32.0,588.0,233.0,4.0,6151.73,9.0,3.0,12.84,3.24,20662.0,0.00025889,1707.26945116017,113.078,99.903,2,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-374-03579,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.22,699.0,155.33,0.0,3579.0,Sundargarh,374.0,0,1.2247692249534965,994.5468627906976,23.6398976744186,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,4685.0,5558.0,100781.0,178,50955.0,10.0,90642.0,3.0,25.0,798.0,493.0,8.0,1028.62,5.9,3.0,1.2,2.37,16006.0,0.00024076,1607.45073542036,70.917,57.846,2,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-374-03573,Sundargarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,598.0,86.61,0.0,3573.0,Sundargarh,374.0,0,1.212811805745352,828.2566279069766,25.92290465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,6116.0,7293.0,125428.0,191,0.0,0.0,198589.0,41.0,36.0,692.0,361.0,5.0,2941.59,10.5,3.0,2.62,7.09,9242.0,0.00019253,2000.43682832759,147.925,130.279,2,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-395-03410,Kalahandi,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,337.0,24.65,0.0,3410.0,Kalahandi,395.0,0,1.89578871054152,728.014076744186,23.266593023255812,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,9296.0,10621.0,163406.0,211,0.0,0.0,16378.0,1.0,25.0,391.0,246.0,3.0,27526.8,10.7,2.0,7.82,13.73,46723.0,0.00031563,1401.02239592191,198.376,188.647,2,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-385-03527,Nayagarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,258.0,50.93,0.0,3527.0,Nayagarh,385.0,0,1.6897506959446644,654.2119116279069,33.1451511627907,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,19060.0,12632.0,186355.0,227,14246.0,35.0,85908.0,26.0,29.0,297.0,141.0,7.0,9775.97,11.2,2.0,12.27,8.5,42364.0,0.00021162,2386.91942539421,58.625,49.004,2,3,2,1,2026-2027,6850112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-385-03529,Nayagarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.19,426.0,82.27,0.0,3529.0,Nayagarh,385.0,0,1.631890868916621,778.6448860465116,35.728662790697676,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,16219.0,10659.0,181722.0,218,0.0,0.0,58933.0,24.0,38.0,497.0,178.0,7.0,15698.6542,9.6,2.0,17.48,21.93,37152.0,0.00011712,3045.59286080408,51.975,41.081,2,3,2,1,2026-2027,4890542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,,,
21-397-03522,Nabarangpur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.14,884.0,126.78,0.0,3522.0,Nabarangpur,397.0,0,1.876538196609304,1946.3154418604652,27.200113953488373,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,12545.0,22240.0,277916.0,329,0.0,0.0,110780.0,16.0,42.0,1035.0,618.0,4.0,27055.63,11.5,2.0,14.18,19.23,50858.0,0.0001208,2673.17902130532,209.729,185.38,3,2,2,2,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,,,
21-395-03416,Kalahandi,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,506.0,70.03,0.0,3416.0,Kalahandi,395.0,0,1.6241718148401016,934.0387395348838,23.64375348837209,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,10474.0,11555.0,178235.0,258,12928.0,3.0,72378.0,11.0,29.0,587.0,205.0,4.0,28471.81,11.2,2.0,8.03,8.0,52031.0,0.00015279,2518.41987122977,178.542,165.882,2,3,1,2,2026-2027,27087964.0,0.0,21580208.0,0.0,0.0,2521442.0,0.0,0.33,2,,,
21-393-03293,Balangir,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,562.0,67.62,0.0,3293.0,Balangir,393.0,0,1.8070018107821453,1066.0436953488372,28.530425581395345,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,16718.0,15351.0,205878.0,237,0.0,0.0,200479.0,42.0,26.0,645.0,260.0,4.0,18826.92,11.0,3.0,10.91,13.1,50288.0,0.00016541,2127.0938559656,195.975,177.672,2,3,1,2,2026-2027,76756894.0,0.0,35634340.0,0.0,0.0,0.0,0.0,0.33,2,,,
21-370-03312,Bargarh,2026_06,7982628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,251.0,33.76,0.0,3312.0,Bargarh,370.0,0,1.894955310380414,538.2790162790698,30.976488372093023,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,16480.0,12427.0,151843.0,150,18808.0,3.0,78774.0,17.0,23.0,286.0,171.0,2.0,22860.59,11.7,3.0,8.16,12.83,41982.0,0.00018649,1793.39989489227,144.731,132.155,2,3,1,2,2026-2027,70369657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,,,
21-390-03433,Kandhamal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21,653.0,136.62,0.0,3433.0,Kandhamal,390.0,0,1.388131399847968,1164.450988372093,32.22748139534884,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,3734.0,5198.0,63618.0,147,0.0,0.0,89047.0,9.0,17.0,758.0,577.0,14.0,1890.38,7.3,4.0,9.94,14.78,13859.0,0.00018576,1973.4192222294,134.353,118.577,1,2,2,3,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,,,
21-394-03535,Nuapada,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.1,587.0,57.55,0.0,3535.0,Nuapada,394.0,0,1.443224481268578,978.278676744186,24.26220697674419,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,10086.0,10743.0,127183.0,176,0.0,0.0,142339.0,46.0,20.0,676.0,326.0,6.0,11800.48,9.1,2.0,7.22,4.99,18907.0,0.00020715,2170.18300197894,228.274,212.967,1,2,2,3,2026-2027,17014065.0,0.0,10463372.0,0.0,0.0,0.0,0.0,0.32,2,,,
21-390-03428,Kandhamal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,736.0,181.69,0.0,3428.0,Kandhamal,390.0,0,1.825504989849732,1429.1183511627903,32.00023488372093,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,3103.0,4331.0,56245.0,146,0.0,0.0,136206.0,14.0,14.0,853.0,610.0,14.0,3165.228,7.4,3.0,6.02,14.98,12930.0,0.00024491,1752.83430399937,111.942,92.74,1,2,2,3,2026-2027,1423493.0,0.0,0.0,0.0,0.0,1423493.0,0.0,0.32,2,,,
21-390-03422,Kandhamal,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21,741.0,152.44,0.0,3422.0,Kandhamal,390.0,0,1.4281085093488974,1311.5048395348838,33.3138023255814,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,5828.0,8106.0,101120.0,196,0.0,0.0,79495.0,5.0,19.0,852.0,562.0,12.0,6502.04,10.8,3.0,7.81,13.74,15333.0,0.00012478,3524.37264108209,139.529,119.894,1,2,2,3,2026-2027,1805084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,,,
21-376-03501,Mayurbhanj,2026_06,1672855.69,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.27,283.0,75.05,0.0,3501.0,Mayurbhanj,376.0,0,1.639880924180619,529.3490186046512,29.469372093023257,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,8565.0,10302.0,132771.0,172,21052.0,5.0,18873.0,2.0,29.0,323.0,315.0,4.0,10624.03,11.8,2.0,8.37,10.44,21131.0,0.00015784,2512.45644125884,98.522,88.584,1,3,2,1,2026-2027,3958612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-385-03526,Nayagarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.24,310.0,74.45,0.0,3526.0,Nayagarh,385.0,0,1.6439301967881306,590.5635209302326,25.31026279069767,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,9048.0,5987.0,102972.0,127,0.0,0.0,99764.0,18.0,25.0,366.0,123.0,7.0,8240.17,10.7,3.0,19.03,9.91,28027.0,0.00025261,2051.62486620669,55.656,45.412,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-385-03525,Nayagarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,352.0,70.45,0.0,3525.0,Nayagarh,385.0,0,1.6582697527126082,696.986988372093,29.466706976744188,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,1640.0,1083.0,35111.0,60,0.0,0.0,103879.0,17.0,12.0,404.0,225.0,12.0,8838.89,10.7,3.0,10.81,3.73,11638.0,9.119e-05,2903.98068506801,57.867,46.467,1,3,2,1,2026-2027,1800464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-385-03524,Nayagarh,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.21,785.0,163.61,0.0,3524.0,Nayagarh,385.0,0,1.8029309057351444,1727.241281395349,36.59345813953489,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,9774.0,6514.0,123748.0,171,0.0,0.0,88346.0,8.0,21.0,914.0,256.0,10.0,9223.324,8.4,3.0,5.54,8.35,20342.0,0.00016354,2229.63342203843,76.116,54.867,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-376-03492,Mayurbhanj,2026_06,5853618.83,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,262.0,92.09,0.0,3492.0,Mayurbhanj,376.0,0,1.490116431688895,443.0510279069768,19.926988372093025,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3616.0,4254.0,66696.0,134,0.0,0.0,22253.0,2.0,21.0,301.0,359.0,7.0,5124.62,9.7,3.0,5.97,4.97,21605.0,0.00013482,2529.75819942498,85.752,73.117,1,3,2,1,2026-2027,11892353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-375-03454,Kendujhar,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.24,281.0,68.1,0.0,3454.0,Kendujhar,375.0,0,1.7866417425926626,694.1435581395349,33.248402325581395,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,2607.0,3528.0,96397.0,161,0.0,0.0,16697.0,3.0,22.0,322.0,347.0,3.0,16554.665,7.7,2.0,22.98,19.57,13831.0,0.00019052,1950.91231911829,78.988,69.373,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-376-03504,Mayurbhanj,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,145.0,22.86,0.0,3504.0,Mayurbhanj,376.0,0,1.9202257604675528,340.8874511627907,22.876018604651165,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,4430.0,6630.0,47267.0,88,0.0,0.0,15502.0,4.0,12.0,162.0,382.0,3.0,1315.46,9.7,2.0,2.07,12.48,3038.0,0.00026097,1501.26953456932,104.302,97.297,1,3,2,1,2026-2027,9210790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-386-03458,Khordha,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,423.0,53.25,0.0,3458.0,Khordha,386.0,0,1.6859316635803852,809.551753488372,36.77032093023256,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,9339.0,7687.0,155280.0,162,2157.0,2.0,143664.0,45.0,25.0,490.0,137.0,8.0,3513.29,10.4,3.0,13.6,8.83,30574.0,9.229e-05,3853.12829420138,33.815,21.883,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-395-03420,Kalahandi,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,350.0,41.1,0.0,3420.0,Kalahandi,395.0,0,2.1193321035532056,687.2519697674419,29.94150930232558,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,8570.0,9615.0,116401.0,179,19816.0,9.0,68876.0,13.0,16.0,406.0,245.0,4.0,9711.71,9.5,3.0,7.32,3.34,28736.0,0.00022082,1887.18904676557,164.068,152.94,1,3,2,1,2026-2027,4618927.0,0.0,0.0,0.0,0.0,1440818.0,0.0,0.31,2,,,
21-386-03461,Khordha,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,211.0,34.37,0.0,3461.0,Khordha,386.0,0,2.0645876684518303,432.97826744186045,38.675051162790695,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,8579.0,6789.0,135389.0,153,11042.0,1.0,68545.0,15.0,28.0,245.0,80.0,4.0,6616.9236,10.9,3.0,22.38,16.28,26506.0,0.00014199,2315.25186618041,54.044,43.732,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-388-03366,Ganjam,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.2,201.0,40.0,0.0,3366.0,Ganjam,388.0,0,2.22958070707918,531.8106837209302,32.27713023255814,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,4860.0,4122.0,100254.0,143,0.0,0.0,54978.0,14.0,24.0,234.0,86.0,3.0,12341.28,11.9,2.0,11.39,22.11,29317.0,0.00033654,1337.68166870169,58.278,49.075,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-392-03571,Sonepur,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,294.0,47.7,0.0,3571.0,Sonepur,392.0,0,2.6261440994301437,910.6796162790698,35.090402325581394,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,4462.0,3835.0,88641.0,154,0.0,0.0,22363.0,6.0,17.0,333.0,144.0,3.0,18890.8988,11.0,2.0,15.96,33.69,21442.0,0.00021648,1646.09164453816,147.902,136.672,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-389-03359,Gajapati,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,194.0,24.0,0.0,3359.0,Gajapati,389.0,0,1.6716786055530255,294.44091860465113,24.759760465116276,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,1275.0,1912.0,53172.0,83,74453.0,2.0,64450.0,13.0,13.0,225.0,163.0,9.0,2046.352,14.8,3.0,13.88,7.38,5191.0,0.00013346,3729.77024124971,55.608,40.979,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-389-03358,Gajapati,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,336.0,36.63,0.0,3358.0,Gajapati,389.0,0,1.9034482815072216,793.4248186046513,35.486776744186045,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,4953.0,7459.0,93852.0,119,0.0,0.0,125507.0,35.0,22.0,390.0,476.0,16.0,69.0,10.4,2.0,1.0,21.36,1297.0,4.43e-05,4430.62636524443,49.417,31.092,1,3,2,1,2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
